BC_ID,BC_MaxPressure,Brake_energy_cyl,Brake_energy_pipe,Brake_power_cyl,Brake_power_delay,Brake_power_pipe,Brake_timing_cyl,Brake_timing_pipe,Buildup_end_pressure_delay,Buildup_energy_cyl,Buildup_energy_pipe,Buildup_gradient_cyl,Buildup_gradient_pipe,Buildup_power_cyl,Buildup_power_pipe,Buildup_timing_cyl,Buildup_timing_pipe,DS_Error,End_brake_speed,End_brake_time_cyl,End_brake_time_pipe,End_buildup_time_pipe,End_release_time_pipe,Energy_ratio,First_phase_energy,First_phase_energy_1hz,First_phase_error,First_phase_first_gradient,First_phase_first_gradient_1hz,First_phase_half_time_ratio,First_phase_half_time_ratio_1hz,First_phase_inflection_point,First_phase_inflection_point_1hz,First_phase_max_gradient,First_phase_max_gradient_1hz,First_phase_mean_curvature,First_phase_mean_curvature_1hz,First_phase_power,First_phase_power_1hz,First_phase_timing,First_phase_timing_1hz,First_phase_timing_half,First_phase_timing_half_1hz,GPS_Lat_last,GPS_Long_last,GPS_NumSamples,GPS_Speed_mean,GPS_Speed_RPM_mean,Holding_energy_cyl,Holding_energy_pipe,Holding_power_cyl,Holding_power_pipe,Holding_timing_cyl,Holding_timing_pipe,MBP_ID,Max_pressure_cyl,Max_pressure_pipe,Mean_delay_exp,Mean_pipe,Power_ratio,Release_energy_cyl,Release_energy_pipe,Release_gradient_cyl,Release_gradient_pipe,Release_power_cyl,Release_power_delay,Release_power_pipe,Release_start_pressure_delay,Release_timing_cyl,Release_timing_pipe,Speed_difference,Speed_gradient,Start_brake_speed,Start_brake_time_cyl,Start_brake_time_pipe,Start_buildup_time_pipe,Start_release_time_pipe,Std_delay_exp,Std_pipe,Total_energy_efficiency,Total_energy_delay,Total_power_cyl,Total_power_delay,Total_power_efficiency,Total_power_normalized,Total_power_pipe,Total_power_weighted,WV_ID,WV_MeanPressure,BC_AlreadyEngagedStart,BC_BadStart,BC_FlatStartNearZero,BC_LowBraking,BC_NormalBraking,BC_PhaseClassification_error,BC_ReleasingAtStart,BC_SensorError,BC_StartAboveThresh,BC_braketiming_error,Consecutive_braking_pipe,EmergencyBrake,EmergencyBrake_action,GPS_SensorError,Gateway_CB_Error,Gateway_VB_Error,MBP_PhaseClassification_error,MBP_Sensor_error,MBP_braketiming_error,Non_Standard_Braking,SV_Error,UB_Error,UR_Error,WV_SensorError,LeakageLabel
0x49,0.820106424636624,3.14535464590431,3.54299927723848,0.503256743344689,-0.0613646554184157,0.564621398763105,6.25,6.275,-0.132253467195313,1.75723056249048,2.49776533928997,0.160485865063207,0.168586307419351,0.390495680553439,0.485002978502906,4.5,5.15,0.0,0.0,03-Nov-2025 21:55:29,03-Nov-2025 21:55:27,03-Nov-2025 21:55:26,03-Nov-2025 21:55:31,1.35046456081069,0.442375560000001,0.46803424200948,1.0,,0.250540315639864,0.512820512820513,0.576086956521739,0.175,03-Nov-2025 21:55:23,0.742725818181817,0.272045350607944,1.92201922440768,0.295904126103766,0.226859261538462,0.203493148699774,1.95 sec,2.3,1.0,1.325,,,0,,,1.38812408341383,1.04523393794851,0.793213761950759,0.929096833732013,1.75,1.125,0x27,0.820106424636624,0.965627901339758,-0.0486998684557495,0.533682757525053,0.999450954726962,3.59741919111663,1.44992984707205,-0.0620982225826221,-0.283675915619258,0.566522707262462,0.091135872156873,0.475386835105589,-0.120714869266652,6.35,3.05,0.0,0.0,0.0,03-Nov-2025 21:55:22,03-Nov-2025 21:55:21,03-Nov-2025 21:55:21,03-Nov-2025 21:55:27,-0.0321429396846519,0.279646640344947,3.3688648900113,1.74984471271041,0.535140780715947,0.0297712167384572,2.08302603134076,1.76911109198243,0.535434758639199,1.76911109198243,0x9d,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Healthy
0x7f,,,3.54299927723848,,,0.564621398763105,,6.275,,,2.49776533928997,,0.168586307419351,,0.485002978502906,,5.15,,0.0,NaT,03-Nov-2025 21:55:27,03-Nov-2025 21:55:26,03-Nov-2025 21:55:31,,,,,,,,,,,,,,,,,,,,,,,0,,,,1.04523393794851,,0.929096833732013,,1.125,0x27,,0.965627901339758,,0.533682757525053,,,1.44992984707205,,-0.283675915619258,,,0.475386835105589,,,3.05,0.0,0.0,0.0,NaT,03-Nov-2025 21:55:21,03-Nov-2025 21:55:21,03-Nov-2025 21:55:27,,0.279646640344947,,,,,,,0.535434758639199,,0x30,,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,Healthy
0x17,,,3.54299927723848,,,0.564621398763105,,6.275,,,2.49776533928997,,0.168586307419351,,0.485002978502906,,5.15,,0.0,NaT,03-Nov-2025 21:55:27,03-Nov-2025 21:55:26,03-Nov-2025 21:55:31,,,,,,,,,,,,,,,,,,,,,,,0,,,,1.04523393794851,,0.929096833732013,,1.125,0x27,,0.965627901339758,,0.533682757525053,,,1.44992984707205,,-0.283675915619258,,,0.475386835105589,,,3.05,0.0,0.0,0.0,NaT,03-Nov-2025 21:55:21,03-Nov-2025 21:55:21,03-Nov-2025 21:55:27,,0.279646640344947,,,,,,,0.535434758639199,,0xd,,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,Healthy
0x49,0.671866203167206,2.28204919077893,3.56792747487528,0.386787998437106,-0.14573849035025,0.532526488787356,5.9,6.7,-0.289091462783062,1.27360678678214,2.49455359010058,0.134275058738079,0.159746271650252,0.292783169375204,0.447453558762435,4.35,5.575,0.0,0.0,03-Nov-2025 21:55:51,03-Nov-2025 21:55:49,03-Nov-2025 21:55:48,03-Nov-2025 21:55:53,0.881316118864611,0.434024340000002,0.46159585321168,0.0,0.004617475324675,0.0697919662852628,0.636363636363636,0.699115044247788,0.1,03-Nov-2025 21:55:45,0.416064000000003,0.299936832449358,0.948311508389385,0.218131154902789,0.17536336969697,0.163396762198825,2.475 sec,2.825,1.575,1.975,,,0,,,1.00844240399679,1.07337388477471,0.650608002578574,0.954110119799741,1.55,1.125,0x27,0.671866203167206,0.992603044924301,-0.136766013367289,0.502714456807931,0.872675764758095,2.20458718175993,1.52290914606266,-0.0571480999060647,-0.26019906131329,0.512694693432541,0.0647802387082311,0.44791445472431,-0.290852301639999,4.3,3.4,0.0,0.0,0.0,03-Nov-2025 21:55:45,03-Nov-2025 21:55:43,03-Nov-2025 21:55:43,03-Nov-2025 21:55:49,-0.06328834484021,0.301420563930586,2.08721647346932,-0.604200248399084,0.439866311033221,-0.0809582516420184,1.87095267127324,1.26639735187369,0.504043229795835,1.26639735187369,0x9d,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Healthy
0x7f,,,3.56792747487528,,,0.532526488787356,,6.7,,,2.49455359010058,,0.159746271650252,,0.447453558762435,,5.575,,0.0,NaT,03-Nov-2025 21:55:49,03-Nov-2025 21:55:48,03-Nov-2025 21:55:53,,,,,,,,,,,,,,,,,,,,,,,0,,,,1.07337388477471,,0.954110119799741,,1.125,0x27,,0.992603044924301,,0.502714456807931,,,1.52290914606266,,-0.26019906131329,,,0.44791445472431,,,3.4,0.0,0.0,0.0,NaT,03-Nov-2025 21:55:43,03-Nov-2025 21:55:43,03-Nov-2025 21:55:49,,0.301420563930586,,,,,,,0.504043229795835,,0x30,,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,Healthy
0x17,,,3.56792747487528,,,0.532526488787356,,6.7,,,2.49455359010058,,0.159746271650252,,0.447453558762435,,5.575,,0.0,NaT,03-Nov-2025 21:55:49,03-Nov-2025 21:55:48,03-Nov-2025 21:55:53,,,,,,,,,,,,,,,,,,,,,,,0,,,,1.07337388477471,,0.954110119799741,,1.125,0x27,,0.992603044924301,,0.502714456807931,,,1.52290914606266,,-0.26019906131329,,,0.44791445472431,,,3.4,0.0,0.0,0.0,NaT,03-Nov-2025 21:55:43,03-Nov-2025 21:55:43,03-Nov-2025 21:55:49,,0.301420563930586,,,,,,,0.504043229795835,,0xd,,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,Healthy
0x49,,,0.287251542281523,,,0.145443818876721,,1.975,,,0.15335902738471,,0.1672996304072,,0.105764846472214,,1.45,,0.0,NaT,03-Nov-2025 21:56:33,03-Nov-2025 21:56:33,03-Nov-2025 21:56:34,,,,,,,,,,,,,,,,,,,,,,,0,,,,0.133892514896813,,0.255033361708215,,0.525,0x27,,0.269991867478089,,0.139350732864156,,,0.0690060103233424,,-0.279471984281141,,,0.125465473315168,,,0.55,0.0,0.0,0.0,NaT,03-Nov-2025 21:56:31,03-Nov-2025 21:56:31,03-Nov-2025 21:56:33,,0.0872674423362318,,,,,,,0.141092100041531,,0x9d,,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,Healthy
0x7f,,,0.287251542281523,,,0.145443818876721,,1.975,,,0.15335902738471,,0.1672996304072,,0.105764846472214,,1.45,,0.0,NaT,03-Nov-2025 21:56:33,03-Nov-2025 21:56:33,03-Nov-2025 21:56:34,,,,,,,,,,,,,,,,,,,,,,,0,,,,0.133892514896813,,0.255033361708215,,0.525,0x27,,0.269991867478089,,0.139350732864156,,,0.0690060103233424,,-0.279471984281141,,,0.125465473315168,,,0.55,0.0,0.0,0.0,NaT,03-Nov-2025 21:56:31,03-Nov-2025 21:56:31,03-Nov-2025 21:56:33,,0.0872674423362318,,,,,,,0.141092100041531,,0x30,,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,Healthy
0x17,,,0.287251542281523,,,0.145443818876721,,1.975,,,0.15335902738471,,0.1672996304072,,0.105764846472214,,1.45,,0.0,NaT,03-Nov-2025 21:56:33,03-Nov-2025 21:56:33,03-Nov-2025 21:56:34,,,,,,,,,,,,,,,,,,,,,,,0,,,,0.133892514896813,,0.255033361708215,,0.525,0x27,,0.269991867478089,,0.139350732864156,,,0.0690060103233424,,-0.279471984281141,,,0.125465473315168,,,0.55,0.0,0.0,0.0,NaT,03-Nov-2025 21:56:31,03-Nov-2025 21:56:31,03-Nov-2025 21:56:33,,0.0872674423362318,,,,,,,0.141092100041531,,0xd,,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,Healthy
0x49,0.379440157291983,1.57112267835736,1.90643760637937,0.264054231656699,-0.104339508706465,0.368393740363164,5.95,5.175,-0.105914441832945,0.761120189419487,0.979547578657709,0.08784042822835,0.135164504739448,0.204327567629392,0.301399254971603,3.725,3.25,0.0,0.0,03-Nov-2025 22:10:05,03-Nov-2025 22:10:04,03-Nov-2025 22:10:02,03-Nov-2025 22:10:05,,,,1.0,,,,,,,,,,,,,,,,,,,0,,,0.810002488937869,0.926890027721663,0.364046062443986,0.481501313102162,2.225,1.925,0x27,0.379440157291983,0.498612009239643,-0.113237619415958,0.346887283261426,,,0.387686766877149,,-0.295441840527946,,,0.276919119197964,,,1.4,0.0,0.0,0.0,03-Nov-2025 22:10:00,03-Nov-2025 22:09:59,03-Nov-2025 22:09:59,03-Nov-2025 22:10:04,-0.0117857229362351,0.140339211231734,0.824114396977915,,,,0.716771765438775,0.545458164626407,0.348916254487684,0.545458164626407,0x9d,1.0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,Healthy
