BC_ID,BC_MaxPressure,Brake_energy_cyl,Brake_energy_pipe,Brake_power_cyl,Brake_power_delay,Brake_power_pipe,Brake_timing_cyl,Brake_timing_pipe,Buildup_end_pressure_delay,Buildup_energy_cyl,Buildup_energy_pipe,Buildup_gradient_cyl,Buildup_gradient_pipe,Buildup_power_cyl,Buildup_power_pipe,Buildup_timing_cyl,Buildup_timing_pipe,DS_Error,End_brake_speed,End_brake_time_cyl,End_brake_time_pipe,End_buildup_time_pipe,End_release_time_pipe,Energy_ratio,First_phase_energy,First_phase_energy_1hz,First_phase_error,First_phase_first_gradient,First_phase_first_gradient_1hz,First_phase_half_time_ratio,First_phase_half_time_ratio_1hz,First_phase_inflection_point,First_phase_inflection_point_1hz,First_phase_max_gradient,First_phase_max_gradient_1hz,First_phase_mean_curvature,First_phase_mean_curvature_1hz,First_phase_power,First_phase_power_1hz,First_phase_timing,First_phase_timing_1hz,First_phase_timing_half,First_phase_timing_half_1hz,GPS_Lat_last,GPS_Long_last,GPS_NumSamples,GPS_Speed_mean,GPS_Speed_RPM_mean,Holding_energy_cyl,Holding_energy_pipe,Holding_power_cyl,Holding_power_pipe,Holding_timing_cyl,Holding_timing_pipe,MBP_ID,Max_pressure_cyl,Max_pressure_pipe,Mean_delay_exp,Mean_pipe,Power_ratio,Release_energy_cyl,Release_energy_pipe,Release_gradient_cyl,Release_gradient_pipe,Release_power_cyl,Release_power_delay,Release_power_pipe,Release_start_pressure_delay,Release_timing_cyl,Release_timing_pipe,Speed_difference,Speed_gradient,Start_brake_speed,Start_brake_time_cyl,Start_brake_time_pipe,Start_buildup_time_pipe,Start_release_time_pipe,Std_delay_exp,Std_pipe,Total_energy_efficiency,Total_energy_delay,Total_power_cyl,Total_power_delay,Total_power_efficiency,Total_power_normalized,Total_power_pipe,Total_power_weighted,WV_ID,WV_MeanPressure,BC_AlreadyEngagedStart,BC_BadStart,BC_FlatStartNearZero,BC_LowBraking,BC_NormalBraking,BC_PhaseClassification_error,BC_ReleasingAtStart,BC_SensorError,BC_StartAboveThresh,BC_braketiming_error,Consecutive_braking_pipe,EmergencyBrake,EmergencyBrake_action,GPS_SensorError,Gateway_CB_Error,Gateway_VB_Error,MBP_PhaseClassification_error,MBP_Sensor_error,MBP_braketiming_error,Non_Standard_Braking,SV_Error,UB_Error,UR_Error,WV_SensorError,LeakageLabel
0xb9,1.35868344319549,10.0410240860798,5.97771739473185,1.02459429449794,0.456640147730068,0.567954146767872,9.79999999999997,10.525,0.541968903148249,4.03339052527623,2.79287625301232,0.186276770955325,0.109472089639749,0.78700302932219,0.454126220002003,5.125,6.15,0.0,0.0,12-Nov-2025 23:22:31,12-Nov-2025 23:22:31,12-Nov-2025 23:22:27,12-Nov-2025 23:22:40,2.68780834107531,,,0.0,,,,,,,,,,,,,,,,,,,0,,,6.00763356080355,3.18484114171953,1.28505530712376,0.727963689535894,4.67499999999997,4.375,0x3e,1.35868344319549,0.757439339531428,0.423649661215739,0.449820462635985,1.94190937560943,12.818925841624,2.52733468742601,-0.057013174903145,-0.0809701180539546,0.785232823376663,0.482558010511273,0.30267481286539,0.604957398604636,16.325,8.35,0.0,0.0,0.0,12-Nov-2025 23:22:21,12-Nov-2025 23:22:21,12-Nov-2025 23:22:21,12-Nov-2025 23:22:31,0.075479053519004,0.231331358424781,6.75185467917913,14.354897845546,0.87502200680206,0.939198158241341,4.39832057747159,7.88964215956032,0.450598785809688,2.32048298810598,0xc,3.4,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Healthy
0x8c,1.23924630256153,9.34542130157394,5.97771739473185,0.999510299633576,0.431556152865704,0.567954146767872,9.35,10.525,0.43382971713827,4.83130809582991,2.79287625301232,0.142677460877055,0.109472089639749,0.855098778022993,0.454126220002003,5.65,6.15,0.0,0.0,12-Nov-2025 23:22:30,12-Nov-2025 23:22:31,12-Nov-2025 23:22:27,12-Nov-2025 23:22:40,2.23017041407077,,,0.0,,,,,,,,,,,,,,,,,,,0,,,4.51411320574402,3.18484114171953,1.22003059614703,0.727963689535894,3.7,4.375,0x3e,1.23924630256153,0.757439339531428,0.399079708765127,0.449820462635985,1.88764424060922,9.6222942221855,2.52733468742601,-0.061926075258309,-0.0809701180539546,0.743034302871466,0.440359490006076,0.30267481286539,0.4761692927122,12.95,8.35,0.0,0.0,0.0,12-Nov-2025 23:22:21,12-Nov-2025 23:22:21,12-Nov-2025 23:22:21,12-Nov-2025 23:22:31,0.042288810104197,0.231331358424781,5.37066549692721,10.4626634416016,0.850570202859167,0.87191564287178,4.21473637715115,6.89572906905955,0.450598785809688,2.65220348809983,0xd1,2.6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Healthy
0x5e,1.03815972211581,8.38937276755735,5.97771739473185,0.752410113682272,0.1844559669144,0.567954146767872,11.15,10.525,0.252892824880204,4.60946717622905,2.79287625301232,0.122523130045293,0.109472089639749,0.61872042633947,0.454126220002003,7.45,6.15,0.0,0.0,12-Nov-2025 23:22:33,12-Nov-2025 23:22:31,12-Nov-2025 23:22:27,12-Nov-2025 23:22:40,2.03370304248808,0.337885507394643,0.373371451334897,0.0,,0.228928018413128,0.385964912280714,0.500000000000008,0.0500000000000291,12-Nov-2025 23:22:22,0.298351706094722,0.276343209867319,0.233588551129613,0.208757650099829,0.237112636768166,0.207428584074939,1.425 sec,1.80000000000003,0.550000000000029,0.900000000000029,,,0,,,3.7799055913283,3.18484114171953,1.0215961057644,0.727963689535894,3.70000000000003,4.375,0x3e,1.03815972211581,0.757439339531428,0.226995199744619,0.449820462635985,1.54782842447429,8.90737752844662,2.52733468742601,-0.0433847225772072,-0.0809701180539546,0.652555130289129,0.349880317423739,0.30267481286539,0.2667679384896,13.65,8.35,0.0,0.0,0.0,12-Nov-2025 23:22:21,12-Nov-2025 23:22:21,12-Nov-2025 23:22:21,12-Nov-2025 23:22:31,0.0301178740716261,0.231331358424781,4.9278563406979,8.79169821384611,0.697449608709837,0.53433628433814,3.48073376448949,4.77075510751391,0.450598785809688,2.51092374079679,0x4b,1.9,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Healthy
0xb9,1.23932887326485,7.84160377332777,5.08965618071107,1.05610825229977,0.505875151682359,0.550233100617413,7.42500000000186,9.25,0.452892104588164,2.77814219577614,2.35421958936517,0.166132328063579,0.121593599370551,0.861439440550742,0.43596659062318,3.225,5.4,0.0,0.0,13-Nov-2025 02:59:14,13-Nov-2025 02:59:16,13-Nov-2025 02:59:12,13-Nov-2025 02:59:27,2.33759713866253,,,0.0,,,,,,,,,,,,,,,,,,,0,,,5.06346157755163,2.7354365913459,1.20558608989271,0.710503010739195,4.20000000000186,3.85,0x3e,1.23932887326485,0.739159552247735,0.44984175776969,0.389565494524266,2.15488839678985,10.4417253813479,2.73176388020526,-0.0535666821091788,-0.0608904225846843,0.728916256987735,0.475975156968685,0.252941100019049,0.460112617884435,14.3249999999981,10.7999999999981,0.0,0.0,0.0,13-Nov-2025 02:59:07,13-Nov-2025 02:59:07,13-Nov-2025 02:59:07,13-Nov-2025 02:59:16,0.0289361948058149,0.235486466306322,5.36303238429303,10.4619090937594,0.840612834697734,0.981850308651044,4.80114616789086,8.0499522092867,0.390095763636761,2.29998634551049,0xc,3.5,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Healthy
0x8c,1.2493423835278,8.21603763903558,5.08965618071107,0.819554876711626,0.269321776094213,0.550233100617413,10.0250000000019,9.25,0.460899386023137,5.09995757001787,2.35421958936517,0.153217323354104,0.121593599370551,0.682268571239849,0.43596659062318,7.475,5.4,0.0,0.0,13-Nov-2025 02:59:20,13-Nov-2025 02:59:16,13-Nov-2025 02:59:12,13-Nov-2025 02:59:27,2.29183566004031,0.335264591565172,0.345476733552113,0.0,0.220407892753625,0.164054983281686,0.536231884059051,0.602409638554217,0.175000000001863,13-Nov-2025 02:59:10,0.323764656654419,0.303693410276099,0.181768326905543,0.154097632842638,0.194356284965317,0.166494811350416,1.725 sec,2.075,0.925000000001863,1.25,,,0,,,3.11608006901771,2.7354365913459,1.22199218392762,0.710503010739195,2.55000000000186,3.85,0x3e,1.2493423835278,0.739159552247735,0.286498164828995,0.389565494524266,1.99354902315836,9.70937176872713,2.73176388020526,-0.0621454232379424,-0.0608904225846843,0.745441210650835,0.492500110631786,0.252941100019049,0.502075528573052,13.025,10.7999999999981,0.0,0.0,0.0,13-Nov-2025 02:59:10,13-Nov-2025 02:59:07,13-Nov-2025 02:59:07,13-Nov-2025 02:59:16,0.167366034069197,0.235486466306322,5.16851181704163,10.1039893468464,0.77767502853628,0.761821886725999,4.43656255947836,7.49876752031902,0.390095763636761,2.88414135396885,0xd1,2.6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Healthy
0x5e,1.06670382942553,7.41332959937222,5.08965618071107,0.745058251193188,0.194825150575775,0.550233100617413,9.95,9.25,0.295019306553603,4.74543340047371,2.35421958936517,0.125436759896453,0.121593599370551,0.641274783847637,0.43596659062318,7.40000000000186,5.4,0.0,0.0,13-Nov-2025 02:59:23,13-Nov-2025 02:59:16,13-Nov-2025 02:59:12,13-Nov-2025 02:59:27,2.11449967132436,,,0.0,,,,,,,,,,,,,,,,,,,0,,,2.66789619889851,2.7354365913459,1.04623380349038,0.710503010739195,2.54999999999814,3.85,0x3e,1.06670382942553,0.739159552247735,0.164522506109473,0.389565494524266,1.8002428199595,9.12506054872515,2.73176388020526,-0.0459671319304151,-0.0608904225846843,0.670960334464993,0.418019234445943,0.252941100019049,0.31821227728358,13.6000000000019,10.7999999999981,0.0,0.0,0.0,13-Nov-2025 02:59:13,13-Nov-2025 02:59:07,13-Nov-2025 02:59:07,13-Nov-2025 02:59:16,0.12026199808323,0.235486466306322,4.7969029949658,8.71697008718104,0.702267097583697,0.612844385021718,4.00671216383199,5.78220926127324,0.390095763636761,2.89110463063662,0x4b,2.0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Healthy
0xb9,2.35926923606641,331.546560049795,846.188692833926,0.513150534050142,-0.266603145302903,0.779753679353045,646.099999999998,1085.2,0.351119732213749,2.19017707803885,2.0187867438232,0.175517044278709,0.160121674354473,0.867396862589644,0.446140716867005,2.525,4.525,1.0,0.0,13-Nov-2025 03:11:03,13-Nov-2025 03:18:22,13-Nov-2025 03:00:21,13-Nov-2025 03:19:43,1.42022586700259,,,0.0,,,,,,,,,,,,,,,,,,,0,,,329.356382971757,844.169906090102,0.511760685190937,0.781150582821015,643.574999999998,1080.675,0x3e,2.35926923606641,1.59733409742427,0.31668879416778,0.752741694916053,1.49513141589953,914.517732801354,31.1818168871692,-0.0041392284766271,-0.0151915342892523,1.97894018458502,1.59622380671243,0.38271637787259,1.02551974685871,462.125,81.475,0.0,0.0,0.0,13-Nov-2025 03:00:16,13-Nov-2025 03:00:16,13-Nov-2025 03:00:16,13-Nov-2025 03:18:22,0.433367467153892,0.585373625999603,29.7203698633453,368.693783130055,1.12437843655499,1.32962066140953,5.82886787688445,8.60926257393765,0.75202649385741,2.53213605115813,0xc,3.4,0,1,0,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,Healthy
0x8c,3.56359738309729,466.113877505891,846.188692833926,0.717926649989821,-0.0618270293632236,0.779753679353045,649.25,1085.2,0.397228983287979,2.88842241873002,2.0187867438232,0.209875769505917,0.160121674354473,0.53242809561862,0.446140716867005,5.42499999999814,4.525,1.0,0.0,13-Nov-2025 03:11:09,13-Nov-2025 03:18:22,13-Nov-2025 03:00:21,13-Nov-2025 03:19:43,1.9323217104469,0.356296562919407,0.369217905757155,0.0,0.18872895346861,0.153796025747212,0.527777777777289,0.604651162790355,0.149999999998137,13-Nov-2025 03:00:20,0.289986704999684,0.274243580227029,0.123752675560701,0.109571970010435,0.197942534955431,0.171729258491849,1.8 sec,2.14999999999814,0.949999999998137,1.29999999999814,,,0,,,463.225455087161,844.169906090102,0.719489698422956,0.781150582821015,643.825000000002,1080.675,0x3e,3.56359738309729,1.59733409742427,0.702196305397211,0.752741694916053,2.03501663796322,1229.24820653405,31.1818168871692,-0.0067337777730573,-0.0151915342892523,2.68072883335307,2.29801245548048,0.38271637787259,2.20062769272399,458.549999999998,81.475,0.0,0.0,0.0,13-Nov-2025 03:00:20,13-Nov-2025 03:00:16,13-Nov-2025 03:00:16,13-Nov-2025 03:18:22,0.863750599886101,0.585373625999603,39.972794952514,817.991574318844,1.53038642718897,2.23618542611726,7.92518854230293,17.6808228131137,0.75202649385741,6.5484528937458,0xd1,2.7,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,Healthy
0x5e,2.0753864127005,294.314493635717,846.188692833926,0.450314797285266,-0.329438882067779,0.779753679353045,653.574999999998,1085.2,0.258130177143937,2.83996351439701,2.0187867438232,0.185058809833292,0.160121674354473,0.548785220173533,0.446140716867005,5.17499999999814,4.525,1.0,0.0,13-Nov-2025 03:11:17,13-Nov-2025 03:18:22,13-Nov-2025 03:00:21,13-Nov-2025 03:19:43,1.23930765012444,,,0.0,,,,,,,,,,,,,,,,,,,0,,,291.47453012132,844.169906090102,0.449528886676927,0.781150582821015,648.4,1080.675,0x3e,2.0753864127005,1.59733409742427,0.182115085625884,0.752741694916053,1.29552372448271,793.017491055214,31.1818168871692,-0.0035236571759221,-0.0151915342892523,1.71472510093564,1.33200872306305,0.38271637787259,0.742503778315853,462.475000000002,81.475,0.0,0.0,0.0,13-Nov-2025 03:00:23,13-Nov-2025 03:00:16,13-Nov-2025 03:00:16,13-Nov-2025 03:18:22,0.301670810469676,0.585373625999603,25.7798607700282,209.961474969836,0.974268164231827,1.00256984099527,5.05791594007578,6.57165588310007,0.75202649385741,3.4587662542632,0x4b,1.9,0,1,1,0,1,0,0,1,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,Healthy
0xb9,0.262266111807033,,1.1335522807731,,,0.283388070193276,,4.0,,,0.404456236981207,,0.167928583856475,,0.207413454862158,,1.95,0.0,0.0,NaT,13-Nov-2025 04:26:31,13-Nov-2025 04:26:29,13-Nov-2025 04:26:38,,,,0.0,,,,,,,,,,,,,,,,,,,0,,,,0.729096043791895,,0.355656606727754,,2.05,0x3e,0.261564761885104,0.373647380466067,-0.0942078060016551,0.231437526956199,,,1.36841482544842,,-0.041297059024001,,,0.201980048036667,,,6.775,0.0,0.0,0.0,NaT,13-Nov-2025 04:26:27,13-Nov-2025 04:26:27,13-Nov-2025 04:26:31,-0.0490409319196919,0.113351445725641,,,,,,,0.232201123547241,,0xc,3.5,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,Healthy
