BC_ID,BC_MaxPressure,Brake_energy_cyl,Brake_energy_pipe,Brake_power_cyl,Brake_power_delay,Brake_power_pipe,Brake_timing_cyl,Brake_timing_pipe,Buildup_end_pressure_delay,Buildup_energy_cyl,Buildup_energy_pipe,Buildup_gradient_cyl,Buildup_gradient_pipe,Buildup_power_cyl,Buildup_power_pipe,Buildup_timing_cyl,Buildup_timing_pipe,DS_Error,End_brake_speed,End_brake_time_cyl,End_brake_time_pipe,End_buildup_time_pipe,End_release_time_pipe,Energy_ratio,First_phase_energy,First_phase_energy_1hz,First_phase_error,First_phase_first_gradient,First_phase_first_gradient_1hz,First_phase_half_time_ratio,First_phase_half_time_ratio_1hz,First_phase_inflection_point,First_phase_inflection_point_1hz,First_phase_max_gradient,First_phase_max_gradient_1hz,First_phase_mean_curvature,First_phase_mean_curvature_1hz,First_phase_power,First_phase_power_1hz,First_phase_timing,First_phase_timing_1hz,First_phase_timing_half,First_phase_timing_half_1hz,GPS_Lat_last,GPS_Long_last,GPS_NumSamples,GPS_Speed_mean,GPS_Speed_RPM_mean,Holding_energy_cyl,Holding_energy_pipe,Holding_power_cyl,Holding_power_pipe,Holding_timing_cyl,Holding_timing_pipe,MBP_ID,Max_pressure_cyl,Max_pressure_pipe,Mean_delay_exp,Mean_pipe,Power_ratio,Release_energy_cyl,Release_energy_pipe,Release_gradient_cyl,Release_gradient_pipe,Release_power_cyl,Release_power_delay,Release_power_pipe,Release_start_pressure_delay,Release_timing_cyl,Release_timing_pipe,Speed_difference,Speed_gradient,Start_brake_speed,Start_brake_time_cyl,Start_brake_time_pipe,Start_buildup_time_pipe,Start_release_time_pipe,Std_delay_exp,Std_pipe,Total_energy_efficiency,Total_energy_delay,Total_power_cyl,Total_power_delay,Total_power_efficiency,Total_power_normalized,Total_power_pipe,Total_power_weighted,WV_ID,WV_MeanPressure,BC_AlreadyEngagedStart,BC_BadStart,BC_FlatStartNearZero,BC_LowBraking,BC_NormalBraking,BC_PhaseClassification_error,BC_ReleasingAtStart,BC_SensorError,BC_StartAboveThresh,BC_braketiming_error,Consecutive_braking_pipe,EmergencyBrake,EmergencyBrake_action,GPS_SensorError,Gateway_CB_Error,Gateway_VB_Error,MBP_PhaseClassification_error,MBP_Sensor_error,MBP_braketiming_error,Non_Standard_Braking,SV_Error,UB_Error,UR_Error,WV_SensorError,LeakageLabel
0xa9,,,1.94814741475986,,,0.234011701472656,,8.325,,,0.494095191463513,,0.0843138253278482,,0.188226739605148,,2.625,,0.0,NaT,04-Oct-2025 14:17:57,04-Oct-2025 14:17:51,NaT,,,,,,,,,,,,,,,,,,,,,,,0,,,,1.45405222329635,,0.255096881280062,,5.7,0x4d,,0.262582819963259,,0.233041960679472,,,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,NaT,04-Oct-2025 14:17:49,04-Oct-2025 14:17:49,NaT,,0.0419481043082526,,,,,,,0.234011701472656,,0x59,,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,Healthy
0xe3,,,1.94814741475986,,,0.234011701472656,,8.325,,,0.494095191463513,,0.0843138253278482,,0.188226739605148,,2.625,,0.0,NaT,04-Oct-2025 14:17:57,04-Oct-2025 14:17:51,NaT,,,,,,,,,,,,,,,,,,,,,,,0,,,,1.45405222329635,,0.255096881280062,,5.7,0x4d,,0.262582819963259,,0.233041960679472,,,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,NaT,04-Oct-2025 14:17:49,04-Oct-2025 14:17:49,NaT,,0.0419481043082526,,,,,,,0.234011701472656,,0x49,,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,Healthy
0x34,,,1.94814741475986,,,0.234011701472656,,8.325,,,0.494095191463513,,0.0843138253278482,,0.188226739605148,,2.625,,0.0,NaT,04-Oct-2025 14:17:57,04-Oct-2025 14:17:51,NaT,,,,,,,,,,,,,,,,,,,,,,,0,,,,1.45405222329635,,0.255096881280062,,5.7,0x4d,,0.262582819963259,,0.233041960679472,,,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,NaT,04-Oct-2025 14:17:49,04-Oct-2025 14:17:49,NaT,,0.0419481043082526,,,,,,,0.234011701472656,,0x17,,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,Healthy
0xa9,,,0.716007185631345,,,0.433943748867482,,1.65,,,0.338154564043551,,0.545273850788757,,0.322051965755763,,1.05,,0.0,NaT,04-Oct-2025 14:24:44,04-Oct-2025 14:24:43,04-Oct-2025 14:24:56,,,,,,,,,,,,,,,,,,,,,,,0,,,,0.377852621587795,,0.629754369312992,,0.6,0x4d,,0.650963225476001,,0.306875192552422,,,3.38591400654183,,-0.0309221458470563,,,0.28939435953349,,,11.7,0.0,0.0,0.0,NaT,04-Oct-2025 14:24:42,04-Oct-2025 14:24:42,04-Oct-2025 14:24:44,,0.109610160505292,,,,,,,0.307260014394995,,0x59,,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,Healthy
0xe3,,,0.716007185631345,,,0.433943748867482,,1.65,,,0.338154564043551,,0.545273850788757,,0.322051965755763,,1.05,,0.0,NaT,04-Oct-2025 14:24:44,04-Oct-2025 14:24:43,04-Oct-2025 14:24:56,,,,,,,,,,,,,,,,,,,,,,,0,,,,0.377852621587795,,0.629754369312992,,0.6,0x4d,,0.650963225476001,,0.306875192552422,,,3.38591400654183,,-0.0309221458470563,,,0.28939435953349,,,11.7,0.0,0.0,0.0,NaT,04-Oct-2025 14:24:42,04-Oct-2025 14:24:42,04-Oct-2025 14:24:44,,0.109610160505292,,,,,,,0.307260014394995,,0x49,,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,Healthy
0x34,,,0.716007185631345,,,0.433943748867482,,1.65,,,0.338154564043551,,0.545273850788757,,0.322051965755763,,1.05,,0.0,NaT,04-Oct-2025 14:24:44,04-Oct-2025 14:24:43,04-Oct-2025 14:24:56,,,,,,,,,,,,,,,,,,,,,,,0,,,,0.377852621587795,,0.629754369312992,,0.6,0x4d,,0.650963225476001,,0.306875192552422,,,3.38591400654183,,-0.0309221458470563,,,0.28939435953349,,,11.7,0.0,0.0,0.0,NaT,04-Oct-2025 14:24:42,04-Oct-2025 14:24:42,04-Oct-2025 14:24:44,,0.109610160505292,,,,,,,0.307260014394995,,0x17,,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,Healthy
0xa9,,,3.35363441922287,,,0.27210015571788,,12.325,,,1.72159987124002,,0.0416825793309747,,0.235835598800003,,7.3,,0.0,NaT,04-Oct-2025 14:27:01,04-Oct-2025 14:26:56,NaT,,,,,,,,,,,,,,,,,,,,,,,0,,,,1.63203454798285,,0.324782994623453,,5.025,0x4d,,0.344748238651039,,0.271360739865872,,,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,NaT,04-Oct-2025 14:26:49,04-Oct-2025 14:26:49,NaT,,0.0759980743435788,,,,,,,0.27210015571788,,0x59,,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,Healthy
0xe3,,,3.35363441922287,,,0.27210015571788,,12.325,,,1.72159987124002,,0.0416825793309747,,0.235835598800003,,7.3,,0.0,NaT,04-Oct-2025 14:27:01,04-Oct-2025 14:26:56,NaT,,,,,,,,,,,,,,,,,,,,,,,0,,,,1.63203454798285,,0.324782994623453,,5.025,0x4d,,0.344748238651039,,0.271360739865872,,,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,NaT,04-Oct-2025 14:26:49,04-Oct-2025 14:26:49,NaT,,0.0759980743435788,,,,,,,0.27210015571788,,0x49,,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,Healthy
0x34,,,3.35363441922287,,,0.27210015571788,,12.325,,,1.72159987124002,,0.0416825793309747,,0.235835598800003,,7.3,,0.0,NaT,04-Oct-2025 14:27:01,04-Oct-2025 14:26:56,NaT,,,,,,,,,,,,,,,,,,,,,,,0,,,,1.63203454798285,,0.324782994623453,,5.025,0x4d,,0.344748238651039,,0.271360739865872,,,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,NaT,04-Oct-2025 14:26:49,04-Oct-2025 14:26:49,NaT,,0.0759980743435788,,,,,,,0.27210015571788,,0x17,,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,Healthy
0xa9,-0.0180426459872276,,15.8454112744777,,,0.42854391546931,,36.975,,,6.97583849385586,,0.0626087917794726,,0.526478376894782,,13.25,0.0,0.0,NaT,04-Oct-2025 18:29:49,04-Oct-2025 18:29:26,04-Oct-2025 18:30:00,,,,0.0,,,,,,,,,,,,,,,,,,,0,,,,8.86957278062187,,0.373849221522524,,23.725,0x4d,-0.0180426459872276,0.930242853045489,-0.37779403637733,0.357548669031148,,,1.29961507520135,,-0.0228756931034775,,,0.118957901620261,,,10.925,0.0,0.0,0.0,NaT,04-Oct-2025 18:29:12,04-Oct-2025 18:29:12,04-Oct-2025 18:29:49,-0.279058632628762,0.279844065647396,,,,,,,0.357933744252173,,0x59,2.6,0,1,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,Healthy
